"DIALOGUE ID","START TIME","END TIME"
"1","00:03:33","00:03:37"
"2","00:03:37","00:03:39"
"3","00:03:39","00:03:42"
"4","00:03:39","00:03:47"
"5","00:03:47","00:03:54"
"6","00:03:54","00:04:00"
"7","00:03:56","00:04:00"
"8","00:04:41","00:04:42"
"9","00:04:48","00:04:53"
"10","00:05:14","00:05:15"
"11","00:05:15","00:05:21"
"12","00:05:18","00:05:21"
"13","00:05:18","00:05:24"
"14","00:05:24","00:05:27"
"15","00:05:27","00:05:29"
"16","00:05:29","00:05:32"
"17","00:05:29","00:05:35"
"18","00:05:35","00:05:41"
"19","00:05:38","00:05:41"
"20","00:05:50","00:05:52"
"21","00:05:53","00:05:54"
"22","00:05:57","00:06:00"
"23","00:06:03","00:06:04"
"24","00:06:05","00:06:09"
"25","00:06:05","00:06:09"
"26","00:06:05","00:06:12"
"27","00:06:12","00:06:14"
"28","00:06:12","00:06:14"
"29","00:06:12","00:06:14"
"30","00:06:16","00:06:19"
"31","00:06:16","00:06:21"
"32","00:06:21","00:06:25"
"33","00:06:21","00:06:25"
"34","00:06:25","00:06:29"
"35","00:06:29","00:06:31"
"36","00:06:31","00:06:34"
"37","00:06:37","00:06:39"
"38","00:06:39","00:06:43"
"39","00:06:43","00:06:46"
"40","00:06:43","00:06:48"
"41","00:06:46","00:07:00"
"42","00:07:00","00:07:02"
"43","00:07:00","00:07:02"
"44","00:07:05","00:07:07"
"45","00:07:05","00:07:07"
"46","00:07:07","00:07:09"
"47","00:07:07","00:07:09"
"48","00:07:07","00:07:12"
"49","00:07:12","00:07:14"
"50","00:07:12","00:07:19"
"51","00:07:17","00:07:19"
"52","00:07:20","00:07:22"
"53","00:07:20","00:07:22"
"54","00:07:20","00:07:22"
"55","00:07:22","00:07:24"
"56","00:07:24","00:07:26"
"57","00:07:24","00:07:26"
"58","00:07:26","00:07:28"
"59","00:07:26","00:07:31"
"60","00:07:28","00:07:31"
"61","00:07:28","00:07:31"
"62","00:07:28","00:07:39"
"63","00:07:39","00:07:41"
"64","00:07:39","00:07:46"
"65","00:07:56","00:08:01"
"66","00:07:58","00:08:01"
"67","00:07:58","00:08:03"
"68","00:08:01","00:08:03"
"69","00:08:01","00:08:06"
"70","00:08:06","00:08:08"
"71","00:08:06","00:08:08"
"72","00:08:13","00:08:15"
"73","00:08:15","00:08:18"
"74","00:08:15","00:10:40"
"75","00:10:43","00:10:50"
"76","00:11:51","00:11:58"
"77","00:11:55","00:12:06"
"78","00:12:06","00:12:10"
"79","00:12:12","00:12:14"
"80","00:12:12","00:12:14"
"81","00:12:15","00:12:20"
"82","00:12:32","00:12:51"
"83","00:12:48","00:12:51"
"84","00:12:48","00:12:51"
"85","00:13:21","00:13:24"
"86","00:13:21","00:13:24"
"87","00:13:21","00:13:33"
"88","00:14:18","00:14:21"
"89","00:14:18","00:13:55"
"90","00:14:18","00:14:21"
"91","00:14:18","00:14:21"
"92","00:14:27","00:14:28"
"93","00:14:27","00:14:28"
"94","00:14:27","00:14:28"
"95","00:14:27","00:14:28"
"96","00:14:33","00:14:35"
"97","00:14:36","00:14:38"
"98","00:14:38","00:14:53"
"99","00:14:51","00:15:40"
"100","00:15:47","00:15:47"
"101","00:15:45","00:16:09"
"102","00:16:06","00:16:16"
"103","00:16:13","00:16:50"
"104","00:16:47","00:16:50"
"105","00:16:47","00:17:00"
"106","00:16:50","00:16:53"
"107","00:17:00","00:17:03"
"108","00:17:03","00:17:08"
"109","00:17:08","00:17:13"
"110","00:17:15","00:17:20"
"111","00:17:20","00:17:24"
"112","00:17:27","00:17:33"
"113","00:17:33","00:17:35"
"114","00:17:35","00:17:42"
"115","00:17:40","00:17:52"
"116","00:17:56","00:17:59"
"117","00:18:05","00:18:07"
"118","00:18:05","00:18:07"
"119","00:18:15","00:18:18"
"120","00:18:20","00:18:22"
"121","00:18:23","00:18:26"
"122","00:18:23","00:18:26"
"123","00:18:23","00:18:26"
"124","00:18:28","00:18:32"
"125","00:18:28","00:18:32"
"126","00:18:38","00:18:45"
"127","00:18:51","00:18:53"
"128","00:18:51","00:18:56"
"129","00:18:53","00:18:56"
"130","00:19:32","00:19:34"
"131","00:19:34","00:19:40"
"132","00:19:36","00:19:40"
"133","00:19:36","00:19:43"
"134","00:19:43","00:19:45"
"135","00:19:43","00:19:45"
"136","00:20:30","00:20:33"
"137","00:20:34","00:20:40"
"138","00:20:40","00:20:46"
"139","00:20:43","00:20:46"
"140","00:20:46","00:20:49"
"141","00:20:49","00:20:52"
"142","00:20:52","00:20:54"
"143","00:20:52","00:20:54"
"144","00:20:52","00:20:54"
"145","00:21:00","00:21:04"
"146","00:21:00","00:21:15"
"147","00:21:12","00:21:29"
"148","00:21:29","00:21:31"
"149","00:21:33","00:21:35"
"150","00:21:44","00:21:47"
"151","00:21:47","00:21:51"
"152","00:21:47","00:21:51"
"153","00:21:51","00:21:53"
"154","00:21:51","00:22:05"
"155","00:22:06","00:22:12"
"156","00:22:14","00:22:16"
"157","00:22:22","00:22:24"
"158","00:22:24","00:22:26"
"159","00:22:32","00:22:37"
"160","00:22:37","00:22:45"
"161","00:22:59","00:23:02"
"162","00:22:59","00:23:10"
"163","00:23:07","00:23:16"
"164","00:23:16","00:23:18"
"165","00:23:18","00:23:24"
"166","00:23:24","00:23:26"
"167","00:22:59","00:23:02"
"168","00:22:59","00:23:02"
"169","00:23:24","00:23:26"
"170","00:23:45","00:23:54"
"171","00:23:54","00:23:56"
"172","00:23:58","00:24:12"
"173","00:24:12","00:24:14"
"174","00:24:14","00:24:24"
"175","00:24:22","00:24:24"
"176","00:24:26","00:24:27"
"177","00:24:27","00:24:30"
"178","00:24:47","00:24:50"
"179","00:24:58","00:25:00"
"180","00:25:00","00:25:02"
"181","00:25:04","00:25:07"
"182","00:25:24","00:25:30"
"183","00:25:36","00:25:38"
"184","00:25:38","00:25:40"
"185","00:25:38","00:25:43"
"186","00:25:43","00:25:45"
"187","00:26:04","00:26:07"
"188","00:26:04","00:26:07"
"189","00:26:04","00:26:10"
"190","00:26:32","00:26:34"
"191","00:26:39","00:26:41"
"192","00:26:42","00:26:44"
"193","00:26:44","00:26:47"
"194","00:26:51","00:26:53"
"195","00:26:57","00:26:58"
"196","00:27:21","00:27:23"
"197","00:27:26","00:27:34"
"198","00:27:34","00:27:39"
"199","00:27:39","00:27:44"
"200","00:27:41","00:27:44"
"201","00:27:41","00:28:20"
"202","00:28:25","00:28:26"
"203","00:28:25","00:28:26"
"204","00:28:28","00:28:35"
"205","00:28:33","00:28:35"
"206","00:28:33","00:28:35"
"207","00:28:44","00:28:45"
"208","00:28:48","00:28:49"
"209","00:28:55","00:28:58"
"210","00:28:55","00:28:58"
"211","00:28:55","00:28:58"
"212","00:29:03","00:29:06"
"213","00:29:06","00:29:07"
"214","00:29:06","00:29:07"
"215","00:29:17","00:29:18"
"216","00:29:26","00:29:29"
"217","00:29:26","00:29:29"
"218","00:29:29","00:29:31"
"219","00:29:29","00:29:34"
"220","00:29:36","00:29:39"
"221","00:29:36","00:29:39"
"222","00:29:44","00:29:48"
"223","00:29:48","00:30:00"
"224","00:30:24","00:30:29"
"225","00:30:33","00:30:36"
"226","00:30:33","00:30:36"
"227","00:30:33","00:30:36"
"228","00:30:40","00:30:43"
"229","00:30:40","00:30:43"
"230","00:30:44","00:30:47"
"231","00:30:47","00:30:50"
"232","00:30:56","00:30:57"
"233","00:31:41","00:31:44"
"234","00:31:41","00:31:44"
"235","00:31:41","00:31:47"
"236","00:31:44","00:31:47"
"237","00:31:47","00:31:51"
"238","00:31:51","00:31:54"
"239","00:31:51","00:31:57"
"240","00:31:59","00:32:01"
"241","00:31:59","00:32:01"
"242","00:32:05","00:32:11"
"243","00:32:09","00:32:11"
"244","00:32:09","00:32:11"
"245","00:32:12","00:32:14"
"246","00:32:15","00:32:17"
"247","00:33:15","00:33:18"
"248","00:33:15","00:33:18"
"249","00:33:27","00:33:29"
"250","00:33:55","00:33:58"
"251","00:33:55","00:33:58"
"252","00:33:55","00:33:58"
"253","00:34:27","00:34:28"
"254","00:34:27","00:34:28"
"255","00:34:32","00:34:35"
"256","00:34:32","00:34:35"
"257","00:34:55","00:34:58"
"258","00:34:55","00:34:58"
"259","00:34:58","00:35:01"
"260","00:34:58","00:35:05"
"261","00:35:05","00:35:06"
"262","00:35:11","00:35:13"
"263","00:35:13","00:35:15"
"264","00:35:24","00:35:26"
"265","00:35:31","00:35:32"
"266","00:35:32","00:35:35"
"267","00:35:37","00:35:38"
"268","00:35:37","00:35:38"
"269","00:36:04","00:36:06"
"270","00:36:09","00:36:12"
"271","00:36:09","00:36:28"
"272","00:36:24","00:36:28"
